Parameter Estimation Task

Problem Description:
Subtask: 
Time-Course Task

Problem Description:
    StepNumber: 100
    StepSize: 0.1
    Duration: 10
    TimeSeriesRequested: 1
    OutputStartTime: 0
    Output Event: 0
    Continue on Simultaneous Events: 0

Method: Deterministic (LSODA)
    Integrate Reduced Model: 0
    Relative Tolerance: 1e-006
    Absolute Tolerance: 1e-012
    Max Internal Steps: 10000


List of Fitting Items:
    1e-06 <= (reaction_1).Km <= 1e+06; Start Value = 27.5004
    Affected Experiments:
      all    Affected Validation Experiments:
      all
    1e-06 <= (reaction_1).V <= 1e+06; Start Value = 5.40025e-006
    Affected Experiments:
      all    Affected Validation Experiments:
      all

Method: Hooke & Jeeves
    Iteration Limit: 50
    Tolerance: 1e-005
    Rho: 0.2

[Function Evaluations]	[Best Value]	[Best Parameters]
1304	281.404	(	0.000353005	2.56104e-005	)
1307	279.84	(	0.000353005	2.56396e-005	)
1310	278.282	(	0.000353005	2.56689e-005	)
1313	276.73	(	0.000353005	2.56983e-005	)
1316	275.184	(	0.000353005	2.57277e-005	)
1319	273.645	(	0.000353005	2.57573e-005	)
1322	272.113	(	0.000353005	2.57868e-005	)
1325	270.587	(	0.000353005	2.58165e-005	)
1328	269.067	(	0.000353005	2.58462e-005	)
1331	267.554	(	0.000353005	2.5876e-005	)
1334	266.047	(	0.000353005	2.59059e-005	)
1337	264.547	(	0.000353005	2.59358e-005	)
1340	263.054	(	0.000353005	2.59658e-005	)
1343	261.568	(	0.000353005	2.59959e-005	)
1346	260.088	(	0.000353005	2.6026e-005	)
1349	258.615	(	0.000353005	2.60562e-005	)
1352	257.149	(	0.000353005	2.60865e-005	)
1355	255.69	(	0.000353005	2.61168e-005	)
1358	254.238	(	0.000353005	2.61473e-005	)
1361	252.792	(	0.000353005	2.61777e-005	)
1364	251.354	(	0.000353005	2.62083e-005	)
1367	249.923	(	0.000353005	2.62389e-005	)
1370	248.499	(	0.000353005	2.62696e-005	)
1373	247.082	(	0.000353005	2.63004e-005	)
1376	245.673	(	0.000353005	2.63312e-005	)
1379	244.27	(	0.000353005	2.63621e-005	)
1382	242.875	(	0.000353005	2.63931e-005	)
1385	241.487	(	0.000353005	2.64241e-005	)
1388	240.107	(	0.000353005	2.64552e-005	)
1391	238.734	(	0.000353005	2.64864e-005	)
1394	237.369	(	0.000353005	2.65176e-005	)
1397	236.01	(	0.000353005	2.65489e-005	)
1400	234.66	(	0.000353005	2.65803e-005	)
1403	233.317	(	0.000353005	2.66118e-005	)
1406	231.982	(	0.000353005	2.66433e-005	)
1409	230.654	(	0.000353005	2.66749e-005	)
1412	229.334	(	0.000353005	2.67065e-005	)
1415	228.022	(	0.000353005	2.67383e-005	)
1418	226.717	(	0.000353005	2.67701e-005	)
1421	225.421	(	0.000353005	2.68019e-005	)
1424	224.132	(	0.000353005	2.68339e-005	)
1427	222.851	(	0.000353005	2.68659e-005	)
1430	221.578	(	0.000353005	2.68979e-005	)
1433	220.313	(	0.000353005	2.69301e-005	)
1436	219.056	(	0.000353005	2.69623e-005	)
1439	217.808	(	0.000353005	2.69946e-005	)
1442	216.567	(	0.000353005	2.70269e-005	)
